mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,dc
 520,+1, 2991, 5431,520.55655,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3007, 5431,520.55940,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3022, 5431,520.56226,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3038, 5431,520.56512,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3053, 5431,520.56797,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3069, 5431,520.57083,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3084, 5431,520.57368,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3100, 5431,520.57654,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3115, 5431,520.57939,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3131, 5431,520.58225,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3146, 5431,520.58510,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3162, 5431,520.58796,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3177, 5431,520.59081,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3193, 5431,520.59367,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3208, 5431,520.59652,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3224, 5431,520.63146,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3239, 5431,520.63529,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3255, 5431,520.63912,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3270, 5431,520.64295,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3286, 5431,520.64678,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3301, 5431,520.65061,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3317, 5431,520.65444,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3332, 5431,520.65827,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3348, 5431,520.66210,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3363, 5431,520.66593,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3379, 5431,520.66976,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3394, 5431,520.67360,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3410, 5431,520.67743,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3425, 5431,520.68129,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3441, 5431,520.68510,    NaN,      NaN,    NaN,    NaN,     NaN
 520,+1, 3456, 5431,520.68797,    NaN,551.97161,    NaN,    NaN, 2.65683
 520,+1, 3472, 5431,520.69082,    NaN,551.87188,    NaN,    NaN,-0.06334
 520,+1, 3487, 5431,520.69368,    NaN,551.91868,    NaN,    NaN,-0.53266
 520,+1, 3503, 5431,520.69653,    NaN,551.90305,    NaN,    NaN, 0.05345
 520,+1, 3518, 5431,520.69938,    NaN,551.83582,    NaN,    NaN,-0.20843
 520,+1, 3534, 5431,520.70224,    NaN,551.78670,    NaN,    NaN, 1.00823
 520,+1, 3549, 5431,520.70509,    NaN,551.69595,    NaN,    NaN, 0.74265
 520,+1, 3565, 5431,520.70795,    NaN,551.70224,    NaN,    NaN,-0.93110
 520,+1, 3580, 5431,520.71080,    NaN,551.67713,    NaN,    NaN,-0.23526
 520,+1, 3596, 5431,520.71365,    NaN,551.68542,    NaN,    NaN, 0.04640
 520,+1, 3611, 5431,520.71651,    NaN,551.66570,    NaN,    NaN,-0.28215
 520,+1, 3627, 5431,520.71936,    NaN,551.75795,    NaN,    NaN, 0.49964
 520,+1, 3642, 5431,520.72222,    NaN,551.67325,    NaN,    NaN,-0.04699
 520,+1, 3658, 5431,520.72507,    NaN,551.70042,    NaN,    NaN,-0.47090
 520,+1, 3673, 5431,520.72792,    NaN,551.72515,    NaN,    NaN,-0.11498
 520,+1, 3689, 5431,520.73078,    NaN,551.74211,    NaN,    NaN, 0.30571
 520,+1, 3704, 5431,520.73363,    NaN,551.78199,    NaN,    NaN,-0.25901
 520,+1, 3720, 5431,520.73649,    NaN,551.69611,    NaN,    NaN, 0.31752
 520,+1, 3735, 5431,520.73934,    NaN,551.69359,    NaN,    NaN, 0.53415
 520,+1, 3751, 5431,520.74219,    NaN,551.63630,    NaN,    NaN,-0.39929
 520,+1, 3766, 5431,520.74505,    NaN,551.61443,    NaN,    NaN,-0.21599
 520,+1, 3782, 5431,520.74790,    NaN,551.68568,    NaN,    NaN,-0.07203
 520,+1, 3797, 5431,520.75076,    NaN,551.62336,    NaN,    NaN,-0.97803
 520,+1, 3813, 5431,520.75361,    NaN,551.49284,    NaN,    NaN,-0.41560
 520,+1, 3828, 5431,520.75646,    NaN,551.54579,    NaN,    NaN, 0.91416
 520,+1, 3844, 5431,520.75932,    NaN,551.38032,    NaN,    NaN, 0.21271
 520,+1, 3859, 5431,520.76217,    NaN,551.38272,    NaN,    NaN, 0.23992
 520,+1, 3875, 5431,520.76503,    NaN,551.27607,    NaN,    NaN, 0.35481
 520,+1, 3890, 5431,520.76788,    NaN,551.17599,    NaN,    NaN,-0.29209
 520,+1, 3906, 5431,520.77073,    NaN,550.96593,    NaN,    NaN, 0.49169
 520,+1, 3921, 5431,520.77359,    NaN,551.04604,    NaN,    NaN, 0.53277
 520,+1, 3937, 5431,520.77644,    NaN,551.08803,    NaN,    NaN,-0.88399
 520,+1, 3952, 5431,520.77930,    NaN,551.02801,    NaN,    NaN,-0.62624
 520,+1, 3968, 5431,520.78215,    NaN,551.14144,    NaN,    NaN, 0.99432
 520,+1, 3983, 5431,520.78500,    NaN,551.02303,    NaN,    NaN, 0.21813
 520,+1, 3999, 5431,520.78786,    NaN,550.93945,    NaN,    NaN,-0.22437
 520,+1, 4014, 5431,520.79071,    NaN,550.94775,    NaN,    NaN,-0.48746
 520,+1, 4030, 5431,520.79357,    NaN,550.86039,    NaN,    NaN,-0.20439
 520,+1, 4045, 5431,520.79642,    NaN,550.84550,    NaN,    NaN, 0.36739
 520,+1, 4061, 5431,520.79928,    NaN,550.83904,    NaN,    NaN, 0.10860
 520,+1, 4076, 5431,520.80213,    NaN,550.76981,    NaN,    NaN, 0.18075
 520,+1, 4092, 5431,520.80498,    NaN,550.75733,    NaN,    NaN,-0.17015
 520,+1, 4107, 5431,520.80784,    NaN,550.66331,    NaN,    NaN,-0.48862
 520,+1, 4123, 5431,520.81069,    NaN,550.57852,    NaN,    NaN, 0.10926
 520,+1, 4138, 5431,520.81355,    NaN,550.64140,    NaN,    NaN, 0.29448
 520,+1, 4154, 5431,520.81640,    NaN,550.58214,    NaN,    NaN, 0.27788
 520,+1, 4169, 5431,520.81925,    NaN,550.58489,    NaN,    NaN, 0.18584
 520,+1, 4185, 5431,520.82211,    NaN,550.53124,    NaN,    NaN, 0.18577
 520,+1, 4200, 5431,520.82496,    NaN,550.49405,    NaN,    NaN,-0.44845
 520,+1, 4216, 5431,520.82782,    NaN,550.45035,    NaN,    NaN,-0.14856
 520,+1, 4231, 5431,520.83067,    NaN,550.56617,    NaN,    NaN,-0.29320
 520,+1, 4247, 5431,520.83352,    NaN,550.37467,    NaN,    NaN,-0.42398
 520,+1, 4262, 5431,520.83638,    NaN,550.38011,    NaN,    NaN, 0.48433
 520,+1, 4278, 5431,520.83923,    NaN,550.36360,    NaN,    NaN, 0.06934
 520,+1, 4293, 5431,520.84209,    NaN,550.28963,    NaN,    NaN,-0.22284
 520,+1, 4309, 5431,520.84494,    NaN,550.25800,    NaN,    NaN, 0.01763
 520,+1, 4324, 5431,520.84779,    NaN,550.21653,    NaN,    NaN,-0.06422
 520,+1, 4340, 5431,520.85065,    NaN,550.11421,    NaN,    NaN, 0.09463
 520,+1, 4355, 5431,520.85350,    NaN,550.14833,    NaN,    NaN, 0.74541
 520,+1, 4371, 5431,520.85636,    NaN,549.98884,    NaN,    NaN, 0.19905
 520,+1, 4386, 5431,520.85921,    NaN,549.93941,    NaN,    NaN,-1.21865
 520,+1, 4402, 5431,520.86206,    NaN,549.94201,    NaN,    NaN,-0.00119
 520,+1, 4417, 5431,520.86492,    NaN,549.82693,    NaN,    NaN, 1.01953
 520,+1, 4433, 5431,520.86777,    NaN,549.75361,    NaN,    NaN,-0.03704
 520,+1, 4448, 5431,520.87063,    NaN,549.71389,    NaN,    NaN,-0.94572
 520,+1, 4464, 5431,520.87348,    NaN,549.62287,    NaN,    NaN,-0.14393
 520,+1, 4479, 5431,520.87634,    NaN,549.57107,    NaN,    NaN, 0.49939
 520,+1, 4495, 5431,520.87919,    NaN,549.58711,    NaN,    NaN, 0.50708
 520,+1, 4510, 5431,520.88204,    NaN,549.54373,    NaN,    NaN,-0.41817
 520,+1, 4526, 5431,520.88490,    NaN,549.49556,    NaN,    NaN,-0.16460
 520,+1, 4541, 5431,520.88775,    NaN,549.48589,    NaN,    NaN, 0.33110
 520,+1, 4557, 5431,520.89061,    NaN,549.45307,    NaN,    NaN, 0.35709
 520,+1, 4572, 5431,520.89346,    NaN,549.48087,    NaN,    NaN,-0.04515
 520,+1, 4588, 5431,520.89631,    NaN,549.41765,    NaN,    NaN,-0.21153
 520,+1, 4603, 5431,520.89917,    NaN,549.46290,    NaN,    NaN, 0.17693
 520,+1, 4619, 5431,520.90202,    NaN,549.36500,    NaN,    NaN, 0.61768
 520,+1, 4634, 5431,520.90488,    NaN,549.40800,    NaN,    NaN, 0.80119
 520,+1, 4650, 5431,520.90773,    NaN,549.38535,    NaN,    NaN,-0.17059
 520,+1, 4665, 5431,520.91058,    NaN,549.28466,    NaN,    NaN,-1.14062
 520,+1, 4681, 5431,520.91344,    NaN,549.30542,    NaN,    NaN,-0.35430
 520,+1, 4696, 5431,520.91629,    NaN,549.25115,    NaN,    NaN, 0.09506
 520,+1, 4712, 5431,520.91915,    NaN,549.24915,    NaN,    NaN,-0.25072
 520,+1, 4727, 5431,520.92200,    NaN,549.21259,    NaN,    NaN,-0.15373
 520,+1, 4743, 5431,520.92485,    NaN,549.14735,    NaN,    NaN, 0.00375
 520,+1, 4758, 5431,520.92771,    NaN,549.08179,    NaN,    NaN,-0.20051
