mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,dc
 495,+1, 4479, 5514,495.81801,    NaN,573.81056,    NaN,    NaN,-0.19026
 495,+1, 4495, 5514,495.82082,    NaN,573.88564,    NaN,    NaN, 0.06369
 495,+1, 4510, 5514,495.82363,    NaN,573.88871,    NaN,    NaN, 0.00324
 495,+1, 4526, 5514,495.82644,    NaN,573.92044,    NaN,    NaN,-0.01051
 495,+1, 4541, 5514,495.82925,    NaN,573.91951,    NaN,    NaN,-0.17307
 495,+1, 4557, 5514,495.83206,    NaN,573.96002,    NaN,    NaN,-0.22183
 495,+1, 4572, 5514,495.83487,    NaN,574.01090,    NaN,    NaN, 0.43686
 495,+1, 4588, 5514,495.83768,    NaN,574.01928,    NaN,    NaN, 0.38774
 495,+1, 4603, 5514,495.84050,    NaN,574.04254,    NaN,    NaN,-0.48188
 495,+1, 4619, 5514,495.84331,    NaN,574.11841,    NaN,    NaN,-0.12987
 495,+1, 4634, 5514,495.84612,    NaN,574.17455,    NaN,    NaN, 0.36641
 495,+1, 4650, 5514,495.84893,    NaN,574.28314,    NaN,    NaN, 0.13873
 495,+1, 4665, 5514,495.85174,    NaN,574.31767,    NaN,    NaN,-0.12378
 495,+1, 4681, 5514,495.85455,    NaN,574.43369,    NaN,    NaN, 0.17262
 495,+1, 4696, 5514,495.85736,    NaN,574.41736,    NaN,    NaN,-0.12850
 495,+1, 4712, 5514,495.86017,    NaN,574.49227,    NaN,    NaN,-0.41932
 495,+1, 4727, 5514,495.86299,    NaN,574.50596,    NaN,    NaN,-0.22106
 495,+1, 4743, 5514,495.86580,    NaN,574.54695,    NaN,    NaN, 0.28408
