brb2rusABCD,Y:\Documents\Engineering\Data\LOR\CSX_KanawhaSub\brb2rusABCD,
UTM,17 North,NAD 1983 (Conus) CORS96,GEOID03 (Conus)
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,covXX,covYY,covZZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
2287_B,RCL,+38.411561776,-82.289819388,481.356,13950979.338,1270966.097,583.036,6.995,09:13:29 5 Feb 2010,0.000,0.000,0.000,0.035,0.053,0.005,,,,1,13
2288_B,RCL,+38.411570896,-82.289837109,481.317,13950982.729,1270961.067,582.997,6.995,09:13:30 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.005,,,,1,14
2289_B,RCL,+38.411580900,-82.289856456,481.351,13950986.449,1270955.576,583.031,6.995,09:13:31 5 Feb 2010,0.000,0.000,0.000,0.034,0.048,0.005,,,,1,15
2290_B,RCL,+38.411588948,-82.289872061,481.376,13950989.441,1270951.147,583.056,6.995,09:13:31 5 Feb 2010,0.000,0.000,0.000,0.034,0.048,0.005,,,,1,15
2291_B,RCL,+38.411597446,-82.289888507,481.370,13950992.601,1270946.479,583.050,6.995,09:13:32 5 Feb 2010,0.000,0.000,0.000,0.040,0.053,0.006,,,,1,14
2292_B,RCL,+38.411606460,-82.289905915,481.394,13950995.952,1270941.539,583.074,6.995,09:13:32 5 Feb 2010,0.000,0.000,0.000,0.040,0.053,0.006,,,,1,14
2293_B,RCL,+38.411615919,-82.289924113,481.402,13950999.469,1270936.374,583.082,6.995,09:13:33 5 Feb 2010,0.000,0.000,0.000,0.036,0.047,0.005,,,,1,14
2294_B,RCL,+38.411625865,-82.289942984,481.379,13951003.166,1270931.019,583.059,6.995,09:13:33 5 Feb 2010,0.000,0.000,0.000,0.036,0.047,0.005,,,,1,14
2295_B,RCL,+38.411636193,-82.289962540,481.440,13951007.004,1270925.470,583.120,6.995,09:13:34 5 Feb 2010,0.000,0.000,0.000,0.038,0.050,0.005,,,,1,14
2296_B,RCL,+38.411646958,-82.289982793,481.438,13951011.004,1270919.723,583.118,6.995,09:13:35 5 Feb 2010,0.000,0.000,0.000,0.038,0.054,0.006,,,,1,15
2297_B,RCL,+38.411658085,-82.290003681,481.464,13951015.139,1270913.797,583.144,6.995,09:13:35 5 Feb 2010,0.000,0.000,0.000,0.038,0.054,0.006,,,,1,15
2298_B,RCL,+38.411669646,-82.290025125,481.471,13951019.433,1270907.713,583.151,6.995,09:13:36 5 Feb 2010,0.000,0.000,0.000,0.038,0.054,0.006,,,,1,15
2299_B,RCL,+38.411677534,-82.290039788,481.476,13951022.364,1270903.553,583.156,6.995,09:13:36 5 Feb 2010,0.000,0.000,0.000,0.038,0.054,0.006,,,,1,15
2300_B,RCL,+38.411685614,-82.290054661,481.472,13951025.365,1270899.334,583.152,6.995,09:13:37 5 Feb 2010,0.000,0.000,0.000,0.043,0.063,0.007,,,,1,17
2301_B,RCL,+38.411693778,-82.290069737,481.457,13951028.398,1270895.057,583.137,6.995,09:13:37 5 Feb 2010,0.000,0.000,0.000,0.043,0.063,0.007,,,,1,17
2302_B,RCL,+38.411702166,-82.290084807,481.445,13951031.512,1270890.783,583.125,6.995,09:13:37 5 Feb 2010,0.000,0.000,0.000,0.043,0.063,0.007,,,,1,17
2303_B,RCL,+38.411710612,-82.290100035,481.454,13951034.648,1270886.464,583.134,6.995,09:13:38 5 Feb 2010,0.000,0.000,0.000,0.033,0.048,0.005,,,,1,17
2304_B,RCL,+38.411719065,-82.290115362,481.439,13951037.787,1270882.117,583.119,6.995,09:13:38 5 Feb 2010,0.000,0.000,0.000,0.033,0.048,0.005,,,,1,17
2305_B,RCL,+38.411727660,-82.290130670,481.422,13951040.977,1270877.776,583.102,6.995,09:13:39 5 Feb 2010,0.000,0.000,0.000,0.031,0.045,0.005,,,,1,17
2306_B,RCL,+38.411736293,-82.290145997,481.434,13951044.182,1270873.429,583.114,6.995,09:13:39 5 Feb 2010,0.000,0.000,0.000,0.031,0.045,0.005,,,,1,17
2307_B,RCL,+38.411744812,-82.290161214,481.415,13951047.344,1270869.114,583.095,6.995,09:13:39 5 Feb 2010,0.000,0.000,0.000,0.031,0.045,0.005,,,,1,17
2308_B,RCL,+38.411753154,-82.290176249,481.420,13951050.441,1270864.850,583.100,6.995,09:13:40 5 Feb 2010,0.000,0.000,0.000,0.035,0.051,0.006,,,,1,17
2309_B,RCL,+38.411761391,-82.290190922,481.385,13951053.499,1270860.688,583.065,6.995,09:13:40 5 Feb 2010,0.000,0.000,0.000,0.035,0.051,0.006,,,,1,17
2310_B,RCL,+38.411773127,-82.290211873,481.390,13951057.856,1270854.747,583.070,6.995,09:13:41 5 Feb 2010,0.000,0.000,0.000,0.034,0.047,0.005,,,,1,16
2311_B,RCL,+38.411784107,-82.290231168,481.353,13951061.931,1270849.276,583.033,6.995,09:13:41 5 Feb 2010,0.000,0.000,0.000,0.034,0.047,0.005,,,,1,16
2312_B,RCL,+38.411794197,-82.290248747,481.325,13951065.674,1270844.292,583.005,6.995,09:13:42 5 Feb 2010,0.000,0.000,0.000,0.031,0.045,0.005,,,,1,17
2313_B,RCL,+38.411803154,-82.290264462,481.273,13951068.998,1270839.836,582.953,6.995,09:13:43 5 Feb 2010,0.000,0.000,0.000,0.035,0.051,0.006,,,,1,17
2314_B,RCL,+38.411813341,-82.290282198,481.247,13951072.778,1270834.807,582.928,6.995,09:13:43 5 Feb 2010,0.000,0.000,0.000,0.035,0.051,0.006,,,,1,17
2315_B,RCL,+38.411822040,-82.290297115,481.263,13951076.005,1270830.579,582.944,6.995,09:13:44 5 Feb 2010,0.000,0.000,0.000,0.031,0.045,0.005,,,,1,17
2316_B,RCL,+38.411832215,-82.290314417,481.249,13951079.778,1270825.674,582.929,6.995,09:13:45 5 Feb 2010,0.000,0.000,0.000,0.033,0.048,0.005,,,,1,17
2317_B,RCL,+38.411842094,-82.290331299,481.215,13951083.443,1270820.889,582.895,6.995,09:13:46 5 Feb 2010,0.000,0.000,0.000,0.031,0.045,0.005,,,,1,17
2318_B,RCL,+38.411852064,-82.290348255,481.169,13951087.140,1270816.083,582.849,6.995,09:13:47 5 Feb 2010,0.000,0.000,0.000,0.031,0.045,0.005,,,,1,17
2319_B,RCL,+38.411860939,-82.290363269,481.186,13951090.432,1270811.827,582.866,6.995,09:13:48 5 Feb 2010,0.000,0.000,0.000,0.031,0.045,0.005,,,,1,17
2320_B,RCL,+38.411869422,-82.290377825,481.161,13951093.578,1270807.701,582.841,6.995,09:13:50 5 Feb 2010,0.000,0.000,0.000,0.033,0.048,0.005,,,,1,17
2321_B,RCL,+38.411877761,-82.290391702,481.135,13951096.670,1270803.768,582.815,6.995,09:14:01 5 Feb 2010,0.000,0.000,0.000,0.035,0.052,0.006,,,,1,17
2322_B,RCL,+38.411886358,-82.290406615,481.146,13951099.859,1270799.540,582.826,6.995,09:14:04 5 Feb 2010,0.000,0.000,0.000,0.033,0.049,0.005,,,,1,17
2323_B,RCL,+38.411894705,-82.290420858,481.159,13951102.955,1270795.503,582.840,6.995,09:14:06 5 Feb 2010,0.000,0.000,0.000,0.031,0.046,0.005,,,,1,17
2324_B,RCL,+38.411903127,-82.290435148,481.104,13951106.079,1270791.453,582.784,6.995,09:14:08 5 Feb 2010,0.000,0.000,0.000,0.031,0.046,0.005,,,,1,17
2325_B,RCL,+38.411912257,-82.290450381,481.097,13951109.464,1270787.136,582.777,6.995,09:14:09 5 Feb 2010,0.000,0.000,0.000,0.034,0.049,0.005,,,,1,17
2326_B,RCL,+38.411921063,-82.290465400,481.089,13951112.730,1270782.879,582.769,6.995,09:14:11 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.005,,,,1,17
2327_B,RCL,+38.411929974,-82.290480486,481.084,13951116.034,1270778.603,582.764,6.995,09:14:12 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.006,,,,1,17
2328_B,RCL,+38.411938662,-82.290494816,481.040,13951119.255,1270774.542,582.720,6.995,09:14:13 5 Feb 2010,0.000,0.000,0.000,0.034,0.049,0.005,,,,1,17
2329_B,RCL,+38.411947648,-82.290509680,481.090,13951122.586,1270770.330,582.770,6.995,09:14:14 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.006,,,,1,17
2330_B,RCL,+38.411957221,-82.290525397,481.043,13951126.134,1270765.877,582.723,6.995,09:14:15 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.006,,,,1,17
2331_B,RCL,+38.411966232,-82.290540080,481.012,13951129.473,1270761.717,582.692,6.995,09:14:16 5 Feb 2010,0.000,0.000,0.000,0.034,0.049,0.005,,,,1,17
2332_B,RCL,+38.411976108,-82.290556213,481.018,13951133.134,1270757.146,582.698,6.995,09:14:17 5 Feb 2010,0.000,0.000,0.000,0.032,0.046,0.005,,,,1,17
2333_B,RCL,+38.411986727,-82.290573411,481.055,13951137.069,1270752.274,582.735,6.995,09:14:18 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.006,,,,1,17
2334_B,RCL,+38.411995693,-82.290587746,481.040,13951140.390,1270748.213,582.720,6.995,09:14:19 5 Feb 2010,0.000,0.000,0.000,0.034,0.049,0.005,,,,1,17
2335_B,RCL,+38.412004919,-82.290602529,480.954,13951143.809,1270744.026,582.634,6.995,09:14:20 5 Feb 2010,0.000,0.000,0.000,0.034,0.049,0.006,,,,1,17
2336_B,RCL,+38.412014470,-82.290617661,480.922,13951147.346,1270739.740,582.602,6.995,09:14:21 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,16
2337_B,RCL,+38.412023989,-82.290632874,480.919,13951150.873,1270735.431,582.599,6.995,09:14:22 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,15
2338_B,RCL,+38.412033386,-82.290647753,480.882,13951154.354,1270731.217,582.562,6.995,09:14:22 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,15
2339_B,RCL,+38.412042159,-82.290661798,480.888,13951157.604,1270727.238,582.569,6.995,09:14:23 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,15
2340_B,RCL,+38.412052877,-82.290678603,480.857,13951161.573,1270722.479,582.537,6.995,09:14:24 5 Feb 2010,0.000,0.000,0.000,0.031,0.047,0.005,,,,1,15
2341_B,RCL,+38.412063209,-82.290694974,480.857,13951165.400,1270717.842,582.537,6.995,09:14:25 5 Feb 2010,0.000,0.000,0.000,0.034,0.050,0.005,,,,1,16
2342_B,RCL,+38.412073375,-82.290710807,480.808,13951169.165,1270713.359,582.488,6.995,09:14:26 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.006,,,,1,17
2343_B,RCL,+38.412083229,-82.290726295,480.819,13951172.814,1270708.973,582.499,6.995,09:14:27 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.006,,,,1,17
2344_B,RCL,+38.412093401,-82.290742006,480.773,13951176.581,1270704.524,582.454,6.995,09:14:28 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.006,,,,1,17
2345_B,RCL,+38.412103929,-82.290758337,480.752,13951180.479,1270699.900,582.432,6.995,09:14:29 5 Feb 2010,0.000,0.000,0.000,0.032,0.046,0.005,,,,1,17
2346_B,RCL,+38.412114690,-82.290775156,480.720,13951184.464,1270695.137,582.400,6.995,09:14:30 5 Feb 2010,0.000,0.000,0.000,0.034,0.049,0.006,,,,1,17
2347_B,RCL,+38.412123791,-82.290788839,480.702,13951187.832,1270691.264,582.382,6.995,09:14:31 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,16
2348_B,RCL,+38.412132938,-82.290802778,480.720,13951191.218,1270687.318,582.400,6.995,09:14:32 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,16
2349_B,RCL,+38.412142225,-82.290816890,480.671,13951194.656,1270683.323,582.351,6.995,09:14:32 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,16
2350_B,RCL,+38.412151586,-82.290831230,480.641,13951198.122,1270679.263,582.321,6.995,09:14:33 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,16
2351_B,RCL,+38.412161136,-82.290845638,480.596,13951201.656,1270675.185,582.276,6.995,09:14:34 5 Feb 2010,0.000,0.000,0.000,0.031,0.047,0.005,,,,1,16
2352_B,RCL,+38.412170772,-82.290860276,480.579,13951205.223,1270671.041,582.259,6.995,09:14:35 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,16
2353_B,RCL,+38.412180619,-82.290874974,480.550,13951208.867,1270666.881,582.230,6.995,09:14:36 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,16
2354_B,RCL,+38.412190597,-82.290889647,480.521,13951212.558,1270662.728,582.201,6.995,09:14:36 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,16
2355_B,RCL,+38.412200466,-82.290904392,480.516,13951216.210,1270658.555,582.196,6.995,09:14:37 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,16
2356_B,RCL,+38.412210289,-82.290919024,480.472,13951219.845,1270654.414,582.152,6.995,09:14:38 5 Feb 2010,0.000,0.000,0.000,0.031,0.047,0.005,,,,1,16
2357_B,RCL,+38.412220140,-82.290933593,480.470,13951223.490,1270650.291,582.150,6.995,09:14:39 5 Feb 2010,0.000,0.000,0.000,0.033,0.051,0.005,,,,1,16
2358_B,RCL,+38.412230302,-82.290948629,480.448,13951227.250,1270646.036,582.128,6.995,09:14:40 5 Feb 2010,0.000,0.000,0.000,0.034,0.052,0.005,,,,1,16
2359_B,RCL,+38.412240982,-82.290964569,480.496,13951231.202,1270641.524,582.176,6.995,09:14:40 5 Feb 2010,0.000,0.000,0.000,0.034,0.052,0.005,,,,1,16
2360_B,RCL,+38.412252383,-82.290981212,480.463,13951235.419,1270636.815,582.144,6.995,09:14:41 5 Feb 2010,0.000,0.000,0.000,0.031,0.047,0.005,,,,1,16
2361_B,RCL,+38.412264369,-82.290998674,480.399,13951239.853,1270631.874,582.080,6.995,09:14:42 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,16
2362_B,RCL,+38.412273784,-82.291012492,480.378,13951243.336,1270627.964,582.058,6.995,09:14:43 5 Feb 2010,0.000,0.000,0.000,0.033,0.051,0.005,,,,1,16
2363_B,RCL,+38.412283700,-82.291026870,480.357,13951247.004,1270623.896,582.037,6.995,09:14:43 5 Feb 2010,0.000,0.000,0.000,0.033,0.051,0.005,,,,1,16
2364_B,RCL,+38.412294353,-82.291042206,480.460,13951250.944,1270619.558,582.140,6.995,09:14:44 5 Feb 2010,0.000,0.000,0.000,0.036,0.054,0.005,,,,1,16
2365_B,RCL,+38.412305721,-82.291058459,480.364,13951255.147,1270614.960,582.044,6.995,09:14:44 5 Feb 2010,0.000,0.000,0.000,0.036,0.054,0.005,,,,1,16
2366_B,RCL,+38.412317617,-82.291075582,480.350,13951259.547,1270610.116,582.030,6.995,09:14:44 5 Feb 2010,0.000,0.000,0.000,0.036,0.054,0.005,,,,1,16
2367_B,RCL,+38.412327856,-82.291090240,480.329,13951263.333,1270605.969,582.009,6.995,09:14:46 5 Feb 2010,0.000,0.000,0.000,0.033,0.046,0.005,,,,1,16
2368_B,RCL,+38.412338225,-82.291104876,480.298,13951267.167,1270601.830,581.979,6.995,09:14:46 5 Feb 2010,0.000,0.000,0.000,0.033,0.046,0.005,,,,1,16
2369_B,RCL,+38.412348518,-82.291119444,480.307,13951270.973,1270597.709,581.988,6.995,09:14:47 5 Feb 2010,0.000,0.000,0.000,0.033,0.046,0.005,,,,1,16
2370_B,RCL,+38.412358650,-82.291133647,480.286,13951274.718,1270593.692,581.966,6.995,09:14:47 5 Feb 2010,0.000,0.000,0.000,0.033,0.046,0.005,,,,1,16
2371_B,RCL,+38.412370142,-82.291149839,480.272,13951278.967,1270589.113,581.952,6.995,09:14:47 5 Feb 2010,0.000,0.000,0.000,0.033,0.046,0.005,,,,1,16
2372_B,RCL,+38.412380536,-82.291164585,480.265,13951282.811,1270584.942,581.946,6.995,09:14:48 5 Feb 2010,0.000,0.000,0.000,0.038,0.052,0.006,,,,1,16
2373_B,RCL,+38.412389943,-82.291177700,480.250,13951286.288,1270581.233,581.930,6.995,09:14:48 5 Feb 2010,0.000,0.000,0.000,0.038,0.052,0.006,,,,1,16
2374_B,RCL,+38.412399525,-82.291191298,480.262,13951289.831,1270577.387,581.942,6.995,09:14:50 5 Feb 2010,0.000,0.000,0.000,0.034,0.050,0.006,,,,1,15
2375_B,RCL,+38.412410825,-82.291207018,480.228,13951294.008,1270572.942,581.908,6.995,09:14:50 5 Feb 2010,0.000,0.000,0.000,0.034,0.050,0.005,,,,1,15
2376_B,RCL,+38.412420797,-82.291220739,480.244,13951297.693,1270569.062,581.924,6.995,09:14:51 5 Feb 2010,0.000,0.000,0.000,0.035,0.054,0.005,,,,1,14
2377_B,RCL,+38.412430753,-82.291234494,480.186,13951301.373,1270565.173,581.866,6.995,09:14:52 5 Feb 2010,0.000,0.000,0.000,0.033,0.051,0.005,,,,1,14
2378_B,RCL,+38.412440783,-82.291248042,480.170,13951305.079,1270561.343,581.850,6.995,09:14:52 5 Feb 2010,0.000,0.000,0.000,0.033,0.051,0.005,,,,1,14
2379_B,RCL,+38.412450198,-82.291260990,480.187,13951308.559,1270557.683,581.867,6.995,09:14:54 5 Feb 2010,0.000,0.000,0.000,0.033,0.051,0.005,,,,1,13
2380_B,RCL,+38.412461293,-82.291275807,480.118,13951312.657,1270553.495,581.799,6.995,09:14:54 5 Feb 2010,0.000,0.000,0.000,0.033,0.051,0.005,,,,1,13
2381_B,RCL,+38.412471650,-82.291289915,480.166,13951316.485,1270549.506,581.847,6.995,09:14:55 5 Feb 2010,0.000,0.000,0.000,0.031,0.048,0.004,,,,1,13
2382_B,RCL,+38.412481988,-82.291303837,480.120,13951320.304,1270545.571,581.800,6.995,09:14:56 5 Feb 2010,0.000,0.000,0.000,0.031,0.048,0.004,,,,1,13
2383_B,RCL,+38.412491937,-82.291317251,480.116,13951323.980,1270541.780,581.796,6.995,09:14:56 5 Feb 2010,0.000,0.000,0.000,0.031,0.048,0.004,,,,1,13
2384_B,RCL,+38.412501501,-82.291330090,480.007,13951327.513,1270538.151,581.687,6.995,09:14:58 5 Feb 2010,0.000,0.000,0.000,0.031,0.048,0.004,,,,1,13
2385_B,RCL,+38.412512321,-82.291344623,480.021,13951331.510,1270534.043,581.702,6.995,09:14:59 5 Feb 2010,0.000,0.000,0.000,0.032,0.047,0.004,,,,1,12
2386_B,RCL,+38.412523579,-82.291359585,480.023,13951335.669,1270529.815,581.704,6.995,09:14:59 5 Feb 2010,0.000,0.000,0.000,0.032,0.047,0.004,,,,1,12
2387_B,RCL,+38.412533464,-82.291372524,479.964,13951339.320,1270526.159,581.645,6.995,09:15:00 5 Feb 2010,0.000,0.000,0.000,0.035,0.051,0.004,,,,1,12
2388_B,RCL,+38.412544215,-82.291386657,479.938,13951343.291,1270522.165,581.618,6.995,09:15:02 5 Feb 2010,0.000,0.000,0.000,0.038,0.053,0.005,,,,1,13
2389_B,RCL,+38.412554666,-82.291400282,479.916,13951347.150,1270518.316,581.596,6.995,09:15:03 5 Feb 2010,0.000,0.000,0.000,0.033,0.046,0.004,,,,1,13
2390_B,RCL,+38.412564572,-82.291413157,479.955,13951350.808,1270514.678,581.635,6.995,09:15:04 5 Feb 2010,0.000,0.000,0.000,0.038,0.053,0.005,,,,1,13
2391_B,RCL,+38.412575543,-82.291427409,479.895,13951354.860,1270510.652,581.575,6.995,09:15:05 5 Feb 2010,0.000,0.000,0.000,0.036,0.050,0.005,,,,1,13
2392_B,RCL,+38.412587338,-82.291442649,479.919,13951359.215,1270506.347,581.599,6.995,09:15:06 5 Feb 2010,0.000,0.000,0.000,0.036,0.050,0.005,,,,1,13
2393_B,RCL,+38.412597017,-82.291455219,479.925,13951362.789,1270502.796,581.605,6.995,09:15:07 5 Feb 2010,0.000,0.000,0.000,0.036,0.050,0.005,,,,1,13
2394_B,RCL,+38.412606874,-82.291467861,479.844,13951366.428,1270499.225,581.524,6.995,09:15:07 5 Feb 2010,0.000,0.000,0.000,0.036,0.050,0.005,,,,1,13
2395_B,RCL,+38.412616803,-82.291480476,479.835,13951370.094,1270495.662,581.516,6.995,09:15:08 5 Feb 2010,0.000,0.000,0.000,0.033,0.046,0.004,,,,1,13
2396_B,RCL,+38.412627031,-82.291493620,479.885,13951373.870,1270491.949,581.565,6.995,09:15:08 5 Feb 2010,0.000,0.000,0.000,0.033,0.046,0.004,,,,1,13
2397_B,RCL,+38.412637790,-82.291507104,479.851,13951377.841,1270488.141,581.531,6.995,09:15:10 5 Feb 2010,0.000,0.000,0.000,0.039,0.053,0.005,,,,1,13
2398_B,RCL,+38.412648970,-82.291521163,479.798,13951381.968,1270484.171,581.479,6.995,09:15:10 5 Feb 2010,0.000,0.000,0.000,0.039,0.053,0.005,,,,1,13
2399_B,RCL,+38.412660447,-82.291535679,479.774,13951386.204,1270480.072,581.454,6.995,09:15:10 5 Feb 2010,0.000,0.000,0.000,0.039,0.053,0.005,,,,1,13
2400_B,RCL,+38.412672209,-82.291550488,479.740,13951390.546,1270475.890,581.420,6.995,09:15:12 5 Feb 2010,0.000,0.000,0.000,0.034,0.046,0.004,,,,1,13
2401_B,RCL,+38.412684000,-82.291565347,479.809,13951394.898,1270471.693,581.490,6.995,09:15:13 5 Feb 2010,0.000,0.000,0.000,0.036,0.050,0.005,,,,1,13
2402_B,RCL,+38.412695822,-82.291579880,479.760,13951399.260,1270467.591,581.440,6.995,09:15:14 5 Feb 2010,0.000,0.000,0.000,0.036,0.050,0.005,,,,1,13
2403_B,RCL,+38.412707740,-82.291594508,479.772,13951403.658,1270463.462,581.452,6.995,09:15:15 5 Feb 2010,0.000,0.000,0.000,0.039,0.054,0.005,,,,1,13
2404_B,RCL,+38.412720202,-82.291609777,479.714,13951408.256,1270459.152,581.394,6.995,09:15:15 5 Feb 2010,0.000,0.000,0.000,0.039,0.054,0.005,,,,1,13
2405_B,RCL,+38.412733311,-82.291625856,479.697,13951413.093,1270454.613,581.377,6.995,09:15:16 5 Feb 2010,0.000,0.000,0.000,0.035,0.049,0.005,,,,1,13
2406_B,RCL,+38.412743323,-82.291638207,479.671,13951416.788,1270451.126,581.351,6.995,09:15:17 5 Feb 2010,0.000,0.000,0.000,0.038,0.052,0.005,,,,1,13
2407_B,RCL,+38.412753471,-82.291650609,479.641,13951420.532,1270447.625,581.321,6.995,09:15:17 5 Feb 2010,0.000,0.000,0.000,0.038,0.052,0.005,,,,1,13
2408_B,RCL,+38.412763828,-82.291663319,479.614,13951424.354,1270444.037,581.295,6.995,09:15:18 5 Feb 2010,0.000,0.000,0.000,0.039,0.054,0.005,,,,1,13
2409_B,RCL,+38.412774364,-82.291675988,479.570,13951428.240,1270440.462,581.251,6.995,09:15:19 5 Feb 2010,0.000,0.000,0.000,0.034,0.047,0.004,,,,1,13
2410_B,RCL,+38.412784908,-82.291688708,479.649,13951432.130,1270436.872,581.330,6.995,09:15:19 5 Feb 2010,0.000,0.000,0.000,0.034,0.047,0.004,,,,1,13
2411_B,RCL,+38.412795662,-82.291701417,479.648,13951436.096,1270433.287,581.329,6.995,09:15:20 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.004,,,,1,12
2412_B,RCL,+38.412806333,-82.291714262,479.610,13951440.032,1270429.662,581.291,6.995,09:15:20 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.004,,,,1,12
2413_B,RCL,+38.412817114,-82.291727184,479.549,13951444.009,1270426.015,581.230,6.995,09:15:21 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.004,,,,1,12
2414_B,RCL,+38.412827892,-82.291740062,479.573,13951447.985,1270422.381,581.254,6.995,09:15:22 5 Feb 2010,0.000,0.000,0.000,0.038,0.056,0.005,,,,1,12
2415_B,RCL,+38.412838281,-82.291752491,479.490,13951451.817,1270418.874,581.171,6.995,09:15:22 5 Feb 2010,0.000,0.000,0.000,0.038,0.056,0.005,,,,1,12
2416_B,RCL,+38.412851341,-82.291767759,479.509,13951456.633,1270414.568,581.190,6.995,09:15:23 5 Feb 2010,0.000,0.000,0.000,0.033,0.048,0.004,,,,1,12
2417_B,RCL,+38.412863202,-82.291781886,479.476,13951461.007,1270410.581,581.157,6.995,09:15:24 5 Feb 2010,0.000,0.000,0.000,0.035,0.051,0.004,,,,1,12
2418_B,RCL,+38.412874247,-82.291794933,479.477,13951465.081,1270406.901,581.158,6.995,09:15:25 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.004,,,,1,12
2419_B,RCL,+38.412885042,-82.291807533,479.483,13951469.062,1270403.346,581.164,6.995,09:15:25 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.004,,,,1,12
2420_B,RCL,+38.412895631,-82.291819919,479.476,13951472.966,1270399.852,581.157,6.995,09:15:26 5 Feb 2010,0.000,0.000,0.000,0.035,0.051,0.004,,,,1,12
2421_B,RCL,+38.412906314,-82.291832450,479.401,13951476.906,1270396.318,581.083,6.995,09:15:27 5 Feb 2010,0.000,0.000,0.000,0.036,0.052,0.004,,,,1,12
2422_B,RCL,+38.412916914,-82.291844809,479.396,13951480.815,1270392.832,581.077,6.995,09:15:28 5 Feb 2010,0.000,0.000,0.000,0.038,0.055,0.005,,,,1,12
2423_B,RCL,+38.412927751,-82.291857256,479.395,13951484.810,1270389.321,581.076,6.995,09:15:29 5 Feb 2010,0.000,0.000,0.000,0.038,0.055,0.005,,,,1,12
2424_B,RCL,+38.412938523,-82.291869560,479.435,13951488.781,1270385.852,581.116,6.995,09:15:29 5 Feb 2010,0.000,0.000,0.000,0.038,0.055,0.005,,,,1,12
2425_B,RCL,+38.412949369,-82.291881865,479.390,13951492.779,1270382.383,581.071,6.995,09:15:30 5 Feb 2010,0.000,0.000,0.000,0.039,0.056,0.005,,,,1,12
2426_B,RCL,+38.412960457,-82.291894288,479.300,13951496.866,1270378.881,580.981,6.995,09:15:31 5 Feb 2010,0.000,0.000,0.000,0.034,0.049,0.004,,,,1,12
2427_B,RCL,+38.412971566,-82.291906649,479.271,13951500.959,1270375.397,580.952,6.995,09:15:32 5 Feb 2010,0.000,0.000,0.000,0.033,0.047,0.004,,,,1,11
2428_B,RCL,+38.412982731,-82.291919223,479.284,13951505.075,1270371.852,580.965,6.995,09:15:33 5 Feb 2010,0.000,0.000,0.000,0.036,0.051,0.004,,,,1,11
2429_B,RCL,+38.412994010,-82.291931764,479.250,13951509.231,1270368.317,580.931,6.995,09:15:33 5 Feb 2010,0.000,0.000,0.000,0.036,0.051,0.004,,,,1,11
2430_B,RCL,+38.413005281,-82.291943936,479.230,13951513.384,1270364.888,580.911,6.995,09:15:34 5 Feb 2010,0.000,0.000,0.000,0.036,0.051,0.004,,,,1,11
2431_B,RCL,+38.413015819,-82.291955391,479.198,13951517.266,1270361.661,580.879,6.995,09:15:35 5 Feb 2010,0.000,0.000,0.000,0.032,0.046,0.004,,,,1,12
2432_B,RCL,+38.413026976,-82.291967546,479.147,13951521.377,1270358.236,580.828,6.995,09:15:36 5 Feb 2010,0.000,0.000,0.000,0.033,0.048,0.004,,,,1,12
2433_B,RCL,+38.413037718,-82.291979148,479.097,13951525.334,1270354.968,580.778,6.995,09:15:38 5 Feb 2010,0.000,0.000,0.000,0.037,0.054,0.005,,,,1,12
