Feb18a,C&O subdivision
UTM,17 North,(WGS 84),Geoid03

PointID,FeatureCode,Latitude,Longitude,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,DeltaX,DeltaY,DeltaZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
1127,LR,+38.44531ø,-82.31927ø,446.152,13963387.570,1262704.285,555.115,7.461,11:08:23 18 Feb 2009,29244.428,9157.936,6273.361,0.029,0.027,0.004,3.258,2.398,2.205,1,5
1128,LR,+38.44571ø,-82.31858ø,446.374,13963530.536,1262903.147,555.339,7.461,11:08:32 18 Feb 2009,29427.411,9273.936,6387.718,0.050,0.046,0.001,3.759,2.769,2.542,1,5
1129,LR,+38.44575ø,-82.31852ø,446.413,13963544.349,1262922.431,555.378,7.461,11:08:33 18 Feb 2009,29445.162,9285.140,6398.778,0.029,0.027,0.002,3.759,2.770,2.541,1,5
1130,LR,+38.44579ø,-82.31845ø,446.436,13963557.772,1262941.075,555.402,7.461,11:08:34 18 Feb 2009,29462.316,9296.026,6409.517,0.030,0.027,0.001,3.759,2.770,2.541,1,5
1131,LR,+38.44583ø,-82.31838ø,446.350,13963572.302,1262961.233,555.316,7.461,11:08:35 18 Feb 2009,29480.849,9307.893,6421.071,0.029,0.027,0.001,3.759,2.771,2.541,1,5
1132,LR,+38.44586ø,-82.31833ø,446.406,13963584.115,1262977.655,555.372,7.461,11:08:36 18 Feb 2009,29495.963,9317.447,6430.542,0.028,0.026,0.001,3.759,2.771,2.541,1,5
1133,LR,+38.44590ø,-82.31826ø,446.414,13963597.424,1262996.021,555.380,7.461,11:08:37 18 Feb 2009,29512.851,9328.235,6441.179,0.028,0.026,0.001,3.760,2.771,2.540,1,5
1134,LR,+38.44593ø,-82.31820ø,446.488,13963610.771,1263014.694,555.454,7.461,11:08:38 18 Feb 2009,29530.047,9339.038,6451.889,0.028,0.026,0.001,3.760,2.772,2.540,1,5
1135,LR,+38.44597ø,-82.31813ø,446.507,13963624.357,1263033.490,555.473,7.461,11:08:39 18 Feb 2009,29547.334,9350.049,6462.754,0.028,0.026,0.001,3.760,2.772,2.540,1,5
1136,LR,+38.44601ø,-82.31807ø,446.508,13963637.652,1263052.102,555.474,7.461,11:08:40 18 Feb 2009,29564.467,9360.869,6473.377,0.028,0.026,0.001,3.760,2.772,2.540,1,5
1137,LR,+38.44605ø,-82.31800ø,446.417,13963651.333,1263071.047,555.383,7.461,11:08:41 18 Feb 2009,29581.881,9372.045,6484.249,0.028,0.026,0.001,3.760,2.773,2.540,1,5
1138,LR,+38.44609ø,-82.31794ø,446.390,13963665.448,1263090.591,555.357,7.461,11:08:42 18 Feb 2009,29599.853,9383.524,6495.508,0.028,0.026,0.001,3.760,2.773,2.539,1,5
1139,LR,+38.44613ø,-82.31787ø,446.450,13963679.809,1263110.570,555.417,7.461,11:08:43 18 Feb 2009,29618.241,9395.147,6507.019,0.028,0.026,0.001,3.760,2.773,2.539,1,5
1140,LR,+38.44617ø,-82.31780ø,446.422,13963694.464,1263130.835,555.389,7.461,11:08:44 18 Feb 2009,29636.874,9407.061,6518.708,0.028,0.026,0.001,3.760,2.774,2.539,1,5
1141,LR,+38.44621ø,-82.31773ø,446.426,13963709.151,1263151.258,555.394,7.461,11:08:45 18 Feb 2009,29655.664,9418.991,6530.443,0.028,0.026,0.001,3.760,2.774,2.539,1,5
1142,LR,+38.44625ø,-82.31766ø,446.440,13963723.587,1263171.273,555.407,7.461,11:08:46 18 Feb 2009,29674.075,9430.702,6541.984,0.028,0.026,0.001,3.760,2.775,2.538,1,5
1143,LR,+38.44629ø,-82.31759ø,446.479,13963737.664,1263190.933,555.446,7.461,11:08:47 18 Feb 2009,29692.172,9442.123,6553.255,0.028,0.026,0.001,3.761,2.775,2.538,1,5
1144,LR,+38.44633ø,-82.31752ø,446.515,13963751.736,1263210.341,555.483,7.461,11:08:48 18 Feb 2009,29710.021,9453.507,6564.518,0.028,0.026,0.001,3.761,2.775,2.538,1,5
1145,LR,+38.44637ø,-82.31746ø,446.542,13963765.732,1263229.842,555.510,7.461,11:08:49 18 Feb 2009,29727.967,9464.863,6575.716,0.028,0.026,0.001,3.761,2.776,2.538,1,5
1146,LR,+38.44641ø,-82.31739ø,446.571,13963779.874,1263249.362,555.539,7.461,11:08:50 18 Feb 2009,29745.919,9476.311,6587.030,0.029,0.026,0.001,3.761,2.776,2.537,1,5
1147,LR,+38.44645ø,-82.31732ø,446.546,13963794.018,1263269.043,555.514,7.461,11:08:51 18 Feb 2009,29764.024,9487.826,6598.314,0.028,0.026,0.001,3.761,2.776,2.537,1,5
1148,LR,+38.44649ø,-82.31725ø,446.600,13963808.285,1263288.920,555.569,7.461,11:08:52 18 Feb 2009,29782.319,9499.382,6609.747,0.049,0.057,0.001,3.761,2.436,2.865,1,6
1149,LR,+38.44653ø,-82.31718ø,446.688,13963822.658,1263308.939,555.657,7.461,11:08:53 18 Feb 2009,29800.748,9510.997,6621.284,0.051,0.057,0.002,3.761,2.516,2.796,1,7
1150,LR,+38.44657ø,-82.31711ø,446.700,13963837.135,1263329.105,555.669,7.461,11:08:54 18 Feb 2009,29819.305,9522.757,6632.857,0.031,0.035,0.002,3.761,2.516,2.796,1,7
1151,LR,+38.44661ø,-82.31704ø,446.817,13963851.842,1263349.485,555.787,7.461,11:08:55 18 Feb 2009,29838.063,9534.606,6644.678,0.032,0.036,0.001,3.762,2.516,2.796,1,7
1152,LR,+38.44665ø,-82.31697ø,446.911,13963866.564,1263370.124,555.880,7.461,11:08:56 18 Feb 2009,29857.072,9546.520,6656.499,0.032,0.035,0.001,3.762,2.517,2.796,1,7
1153,LR,+38.44669ø,-82.31690ø,447.057,13963881.483,1263390.900,556.026,7.461,11:08:57 18 Feb 2009,29876.203,9558.534,6668.509,0.033,0.037,0.001,3.762,2.517,2.796,1,7
1154,LR,+38.44673ø,-82.31683ø,447.202,13963896.326,1263411.636,556.171,7.461,11:08:58 18 Feb 2009,29895.302,9570.496,6680.458,0.033,0.036,0.001,3.762,2.517,2.796,1,7
1155,LR,+38.44678ø,-82.31675ø,447.266,13963912.086,1263433.578,556.236,7.461,11:08:59 18 Feb 2009,29915.498,9583.257,6693.089,0.029,0.034,0.001,3.762,2.439,2.864,1,6
1156,LR,+38.44681ø,-82.31669ø,447.263,13963924.065,1263450.238,556.234,7.461,11:09:00 18 Feb 2009,29930.825,9592.993,6702.657,0.029,0.034,0.001,3.762,2.439,2.864,1,6
1157,LR,+38.44685ø,-82.31663ø,447.325,13963937.892,1263469.457,556.295,7.461,11:09:01 18 Feb 2009,29948.513,9604.180,6713.741,0.028,0.033,0.001,3.762,2.440,2.864,1,6
1158,LR,+38.44688ø,-82.31658ø,447.421,13963948.227,1263483.809,556.391,7.461,11:09:02 18 Feb 2009,29961.726,9612.500,6722.057,0.028,0.033,0.001,3.762,2.440,2.864,1,6
1159,LR,+38.44691ø,-82.31653ø,447.403,13963959.052,1263498.731,556.374,7.461,11:09:03 18 Feb 2009,29975.444,9621.291,6730.692,0.028,0.033,0.001,3.763,2.441,2.864,1,6
1160,LR,+38.44693ø,-82.31649ø,447.404,13963967.477,1263510.221,556.375,7.461,11:09:04 18 Feb 2009,29985.998,9628.105,6737.421,0.028,0.033,0.001,3.763,2.441,2.863,1,6
1161,LR,+38.44695ø,-82.31645ø,447.466,13963974.794,1263520.113,556.437,7.461,11:09:05 18 Feb 2009,29995.086,9633.962,6743.302,0.028,0.033,0.001,3.763,2.441,2.863,1,6
1162,LR,+38.44697ø,-82.31642ø,447.525,13963981.465,1263529.030,556.496,7.461,11:09:06 18 Feb 2009,30003.271,9639.286,6748.664,0.028,0.033,0.001,3.763,2.442,2.863,1,6
1163,LR,+38.44699ø,-82.31639ø,447.587,13963987.327,1263537.023,556.558,7.461,11:09:07 18 Feb 2009,30010.620,9643.979,6753.383,0.028,0.033,0.001,3.763,2.442,2.863,1,6
1164,LR,+38.44700ø,-82.31637ø,447.542,13963992.777,1263544.273,556.513,7.461,11:09:08 18 Feb 2009,30017.262,9648.395,6757.705,0.028,0.033,0.001,3.763,2.442,2.863,1,6
1165,LR,+38.44702ø,-82.31634ø,447.622,13963998.611,1263551.924,556.593,7.461,11:09:09 18 Feb 2009,30024.277,9653.008,6762.410,0.028,0.033,0.001,3.763,2.443,2.863,1,6
1166,LR,+38.44704ø,-82.31631ø,447.716,13964004.947,1263560.282,556.688,7.461,11:09:10 18 Feb 2009,30031.944,9658.019,6767.526,0.028,0.033,0.001,3.763,2.443,2.863,1,6
1167,LR,+38.44706ø,-82.31628ø,447.798,13964011.808,1263569.308,556.769,7.461,11:09:11 18 Feb 2009,30040.221,9663.458,6773.052,0.036,0.040,0.001,3.764,2.519,2.796,1,7
1168,LR,+38.44708ø,-82.31625ø,447.772,13964019.577,1263579.359,556.743,7.461,11:09:12 18 Feb 2009,30049.413,9669.684,6779.234,0.032,0.035,0.001,3.764,2.519,2.796,1,7
1169,LR,+38.44710ø,-82.31621ø,447.878,13964028.387,1263590.617,556.850,7.461,11:09:13 18 Feb 2009,30059.712,9676.618,6786.326,0.032,0.036,0.001,3.764,2.520,2.796,1,7
1170,LR,+38.44713ø,-82.31617ø,447.648,13964038.567,1263603.195,556.619,7.461,11:09:14 18 Feb 2009,30071.149,9684.845,6794.298,0.153,0.170,0.001,2.747,1.839,2.041,1,7
1171,LR,+38.44716ø,-82.31612ø,447.626,13964049.640,1263616.872,556.598,7.461,11:09:15 18 Feb 2009,30083.610,9693.614,6803.111,0.149,0.165,0.008,2.747,1.839,2.041,1,7
1172,LR,+38.44719ø,-82.31607ø,447.645,13964060.789,1263630.419,556.617,7.461,11:09:16 18 Feb 2009,30095.938,9702.380,6812.008,0.143,0.159,0.008,2.747,1.839,2.041,1,7
1173,LR,+38.44723ø,-82.31602ø,447.666,13964072.426,1263644.038,556.638,7.461,11:09:17 18 Feb 2009,30108.291,9711.455,6821.288,0.133,0.148,0.008,2.747,1.839,2.041,1,7
1174,LR,+38.44726ø,-82.31598ø,447.643,13964084.635,1263657.970,556.615,7.461,11:09:18 18 Feb 2009,30120.893,9720.960,6830.994,0.112,0.125,0.007,2.747,1.840,2.041,1,7
1175,LR,+38.44730ø,-82.31593ø,447.621,13964097.174,1263671.836,556.593,7.461,11:09:19 18 Feb 2009,30133.397,9730.657,6840.956,0.070,0.078,0.006,2.748,1.840,2.041,1,7
1176,LR,+38.44733ø,-82.31588ø,447.626,13964109.642,1263685.215,556.599,7.461,11:09:20 18 Feb 2009,30145.429,9740.220,6850.876,0.099,0.110,0.004,2.748,1.840,2.041,1,7
1177,LR,+38.44736ø,-82.31584ø,447.630,13964121.900,1263697.894,556.602,7.461,11:09:21 18 Feb 2009,30156.789,9749.556,6860.621,0.090,0.100,0.005,2.748,1.840,2.041,1,7
1178,LR,+38.44740ø,-82.31580ø,447.650,13964133.817,1263709.992,556.622,7.461,11:09:22 18 Feb 2009,30167.608,9758.586,6870.104,0.124,0.138,0.005,2.748,1.840,2.041,1,7
1179,LR,+38.44743ø,-82.31576ø,447.570,13964145.881,1263721.862,556.543,7.461,11:09:23 18 Feb 2009,30178.178,9767.752,6879.637,0.094,0.104,0.007,2.748,1.840,2.041,1,7
1180,LR,+38.44747ø,-82.31571ø,447.549,13964158.630,1263734.109,556.521,7.461,11:09:24 18 Feb 2009,30189.059,9777.348,6889.747,0.109,0.121,0.005,2.748,1.840,2.041,1,7
1181,LR,+38.44750ø,-82.31567ø,447.570,13964172.070,1263746.462,556.543,7.461,11:09:25 18 Feb 2009,30199.982,9787.349,6900.426,0.195,0.216,0.006,2.748,1.841,2.041,1,7
1182,LR,+38.44754ø,-82.31563ø,447.473,13964185.464,1263758.579,556.446,7.461,11:09:26 18 Feb 2009,30210.665,9797.381,6910.993,0.119,0.132,0.011,2.748,1.841,2.041,1,7
1183,LR,+38.44758ø,-82.31559ø,447.506,13964199.018,1263770.420,556.479,7.461,11:09:27 18 Feb 2009,30221.072,9807.371,6921.763,0.171,0.190,0.007,2.749,1.841,2.041,1,7
1184,LR,+38.44762ø,-82.31555ø,447.466,13964213.009,1263782.285,556.440,7.461,11:09:28 18 Feb 2009,30231.452,9817.689,6932.829,0.123,0.137,0.009,2.749,1.841,2.041,1,7
1185,LR,+38.44766ø,-82.31551ø,447.423,13964227.420,1263794.045,556.397,7.461,11:09:29 18 Feb 2009,30241.688,9828.253,6944.223,0.092,0.102,0.007,2.749,1.841,2.041,1,7
1186,LR,+38.44770ø,-82.31547ø,447.346,13964242.098,1263805.742,556.320,7.461,11:09:30 18 Feb 2009,30251.831,9838.998,6955.802,0.152,0.169,0.005,2.749,1.841,2.041,1,7
1187,LR,+38.44774ø,-82.31543ø,447.392,13964257.039,1263817.187,556.366,7.461,11:09:31 18 Feb 2009,30261.712,9849.774,6967.663,0.128,0.142,0.008,2.749,1.842,2.041,1,7
1188,LR,+38.44778ø,-82.31539ø,447.395,13964271.756,1263827.993,556.369,7.461,11:09:32 18 Feb 2009,30270.979,9860.354,6979.313,0.110,0.122,0.007,2.749,1.842,2.041,1,7
1189,LR,+38.44783ø,-82.31535ø,447.413,13964287.685,1263839.434,556.386,7.461,11:09:33 18 Feb 2009,30280.756,9871.758,6991.929,0.071,0.079,0.006,2.749,1.842,2.041,1,7
1190,LR,+38.44786ø,-82.31532ø,447.416,13964301.187,1263848.749,556.390,7.461,11:09:34 18 Feb 2009,30288.664,9881.379,7002.611,0.038,0.046,0.004,2.982,1.913,2.287,1,6
1191,LR,+38.44791ø,-82.31528ø,447.419,13964318.126,1263860.108,556.393,7.461,11:09:35 18 Feb 2009,30298.262,9893.403,7016.009,0.034,0.041,0.002,2.982,1.914,2.287,1,6
1192,LR,+38.44795ø,-82.31525ø,447.383,13964334.009,1263870.335,556.358,7.461,11:09:36 18 Feb 2009,30306.837,9904.647,7028.542,0.026,0.031,0.002,2.982,1.914,2.287,1,6
1193,LR,+38.44800ø,-82.31521ø,447.471,13964350.168,1263880.338,556.445,7.461,11:09:37 18 Feb 2009,30315.177,9915.933,7041.366,0.030,0.036,0.001,2.982,1.914,2.287,1,6
1194,LR,+38.44804ø,-82.31518ø,447.283,13964365.997,1263889.848,556.258,7.461,11:09:38 18 Feb 2009,30323.032,9927.160,7053.754,0.034,0.040,0.002,2.982,1.914,2.286,1,6
1195,LR,+38.44809ø,-82.31515ø,447.292,13964381.977,1263899.098,556.267,7.461,11:09:39 18 Feb 2009,30330.635,9938.289,7066.380,0.053,0.063,0.002,2.982,1.915,2.286,1,6
1196,LR,+38.44813ø,-82.31512ø,447.319,13964398.610,1263908.318,556.294,7.461,11:09:40 18 Feb 2009,30338.146,9949.802,7079.528,0.045,0.053,0.003,2.982,1.915,2.286,1,6
1197,LR,+38.44818ø,-82.31509ø,447.319,13964415.753,1263917.478,556.294,7.461,11:09:41 18 Feb 2009,30345.546,9961.641,7093.058,0.050,0.059,0.002,2.982,1.915,2.286,1,6
1198,LR,+38.44823ø,-82.31506ø,446.999,13964433.371,1263926.761,555.974,7.461,11:09:42 18 Feb 2009,30352.989,9974.037,7106.763,0.113,0.204,0.003,11.983,5.808,10.482,1,5
1199,LR,+38.44828ø,-82.31503ø,447.009,13964451.157,1263935.501,555.984,7.461,11:09:43 18 Feb 2009,30359.911,9986.204,7120.799,0.044,0.080,0.002,11.987,5.810,10.485,1,5
1200,LR,+38.44833ø,-82.31500ø,446.843,13964468.794,1263943.916,555.818,7.461,11:09:44 18 Feb 2009,30366.508,9998.368,7134.605,0.080,0.145,0.001,11.991,5.812,10.489,1,5
1201,LR,+38.44835ø,-82.31499ø,447.009,13964475.976,1263947.108,555.984,7.461,11:09:44 18 Feb 2009,30368.987,10003.107,7140.369,0.080,0.145,0.001,11.991,5.812,10.489,1,5
1202,LR,+38.44930ø,-82.31456ø,446.520,13964822.722,1264075.098,555.498,7.461,11:10:04 18 Feb 2009,30461.901,10234.778,7413.098,0.301,0.544,19000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000,12.077,5.852,10.564,1,5
1203,LR,+38.44942ø,-82.31451ø,446.454,13964865.059,1264090.006,555.432,7.461,11:10:09 18 Feb 2009,30472.532,10262.968,7446.385,0.188,0.339,0.005,12.097,5.861,10.582,1,5
1204,LR,+38.44945ø,-82.31449ø,446.846,13964876.099,1264093.617,555.824,7.461,11:10:10 18 Feb 2009,30475.074,10269.961,7455.317,0.158,0.286,0.003,12.101,5.863,10.586,1,5
1205,LR,+38.44948ø,-82.31448ø,446.489,13964885.545,1264097.090,555.467,7.461,11:10:11 18 Feb 2009,30477.555,10276.537,7462.533,0.171,0.308,0.003,12.105,5.865,10.589,1,5
1206,LR,+38.44951ø,-82.31447ø,446.341,13964895.926,1264100.790,555.319,7.461,11:10:12 18 Feb 2009,30480.193,10283.558,7470.613,0.121,0.219,0.003,12.109,5.867,10.593,1,5
1207,LR,+38.44954ø,-82.31446ø,446.485,13964907.569,1264104.814,555.463,7.461,11:10:13 18 Feb 2009,30483.058,10291.174,7479.867,0.189,0.341,0.002,12.113,5.868,10.596,1,5
1208,LR,+38.44958ø,-82.31444ø,446.664,13964922.115,1264109.841,555.642,7.461,11:10:14 18 Feb 2009,30486.639,10300.689,7491.429,0.107,0.194,0.003,12.117,5.870,10.600,1,5
1209,LR,+38.44976ø,-82.31436ø,446.662,13964989.302,1264133.340,555.641,7.461,11:10:18 18 Feb 2009,30503.363,10345.322,7544.316,0.168,0.199,0.008,12.132,7.824,9.272,1,6
1210,LR,+38.44982ø,-82.31434ø,446.398,13965009.140,1264140.419,555.376,7.461,11:10:19 18 Feb 2009,30508.413,10358.725,7559.769,0.026,0.030,0.002,2.982,1.923,2.279,1,6
1211,LR,+38.44988ø,-82.31431ø,446.291,13965029.823,1264147.692,555.270,7.461,11:10:20 18 Feb 2009,30513.589,10372.553,7575.985,0.033,0.036,0.001,2.982,2.001,2.211,1,7
1212,LR,+38.44993ø,-82.31429ø,446.313,13965051.138,1264155.171,555.292,7.461,11:10:21 18 Feb 2009,30518.922,10386.699,7592.778,0.040,0.044,0.002,2.982,2.002,2.211,1,7
1213,LR,+38.45000ø,-82.31426ø,446.292,13965075.212,1264163.589,555.272,7.461,11:10:22 18 Feb 2009,30524.911,10402.707,7611.716,0.034,0.037,0.002,2.982,2.002,2.211,1,7
1214,LR,+38.45006ø,-82.31423ø,446.344,13965097.479,1264171.435,555.324,7.461,11:10:23 18 Feb 2009,30530.517,10417.466,7629.277,0.036,0.040,0.002,2.982,2.002,2.211,1,7
1215,LR,+38.45012ø,-82.31421ø,446.364,13965119.974,1264179.320,555.344,7.461,11:10:24 18 Feb 2009,30536.135,10432.397,7646.997,0.039,0.043,0.002,2.982,2.002,2.211,1,7
1216,LR,+38.45019ø,-82.31418ø,446.447,13965142.515,1264187.178,555.426,7.461,11:10:25 18 Feb 2009,30541.729,10447.303,7664.792,0.041,0.045,0.002,2.982,2.002,2.211,1,7
1217,LR,+38.45024ø,-82.31416ø,446.464,13965162.849,1264194.332,555.443,7.461,11:10:26 18 Feb 2009,30546.835,10460.804,7680.809,0.035,0.038,0.002,2.982,2.002,2.210,1,7
1218,LR,+38.45031ø,-82.31413ø,446.537,13965187.833,1264203.003,555.517,7.461,11:10:27 18 Feb 2009,30552.996,10477.334,7700.521,0.044,0.049,0.002,2.982,2.002,2.210,1,7
1219,LR,+38.45037ø,-82.31410ø,446.615,13965208.343,1264210.213,555.595,7.461,11:10:28 18 Feb 2009,30558.145,10490.903,7716.715,0.031,0.034,0.002,2.982,2.002,2.210,1,7
1220,LR,+38.45043ø,-82.31408ø,446.661,13965231.223,1264218.220,555.641,7.461,11:10:29 18 Feb 2009,30563.851,10506.067,7734.754,0.036,0.039,0.002,2.982,2.002,2.210,1,7
1221,LR,+38.45050ø,-82.31405ø,446.729,13965256.455,1264227.076,555.709,7.461,11:10:30 18 Feb 2009,30570.170,10522.781,7754.659,0.025,0.028,0.002,2.982,2.002,2.210,1,7
1222,LR,+38.45056ø,-82.31402ø,446.793,13965279.527,1264235.100,555.774,7.461,11:10:31 18 Feb 2009,30575.875,10538.051,7772.860,0.032,0.035,0.001,2.982,2.002,2.210,1,7
1223,LR,+38.45063ø,-82.31399ø,446.958,13965302.771,1264243.106,555.939,7.461,11:10:32 18 Feb 2009,30581.555,10553.346,7791.258,0.024,0.027,0.002,2.982,2.002,2.210,1,7
1224,LR,+38.45069ø,-82.31397ø,446.913,13965326.114,1264251.310,555.894,7.461,11:10:33 18 Feb 2009,30587.400,10568.894,7809.606,0.043,0.047,0.001,2.982,2.002,2.210,1,7
1225,LR,+38.45076ø,-82.31394ø,446.935,13965349.692,1264259.492,555.916,7.461,11:10:34 18 Feb 2009,30593.209,10584.531,7828.179,0.029,0.031,0.002,2.982,2.002,2.210,1,7
1226,LR,+38.45082ø,-82.31391ø,447.055,13965373.406,1264267.757,556.036,7.461,11:10:35 18 Feb 2009,30599.096,10600.187,7846.920,0.045,0.050,0.001,2.982,2.002,2.210,1,7
1227,LR,+38.45089ø,-82.31388ø,446.905,13965397.357,1264276.169,555.886,7.461,11:10:36 18 Feb 2009,30605.076,10616.219,7865.681,0.131,0.145,0.002,2.755,1.850,2.042,1,7
1228,LR,+38.45096ø,-82.31385ø,446.941,13965421.973,1264284.760,555.922,7.461,11:10:37 18 Feb 2009,30611.189,10632.541,7885.080,0.119,0.131,0.007,2.755,1.850,2.042,1,7
1229,LR,+38.45103ø,-82.31382ø,446.993,13965447.267,1264293.600,555.975,7.461,11:10:38 18 Feb 2009,30617.485,10649.302,7905.023,0.124,0.137,0.007,2.755,1.850,2.042,1,7
1230,LR,+38.45110ø,-82.31379ø,447.049,13965472.955,1264302.576,556.030,7.461,11:10:39 18 Feb 2009,30623.877,10666.323,7925.278,0.165,0.182,0.007,2.756,1.851,2.042,1,7
1231,LR,+38.45117ø,-82.31376ø,447.061,13965498.815,1264311.627,556.043,7.461,11:10:40 18 Feb 2009,30630.322,10683.493,7945.642,0.098,0.108,0.009,2.756,1.851,2.042,1,7
1232,LR,+38.45124ø,-82.31373ø,447.142,13965524.790,1264320.694,556.124,7.461,11:10:41 18 Feb 2009,30636.779,10700.683,7966.139,0.111,0.123,0.005,2.756,1.851,2.042,1,7
1233,LR,+38.45131ø,-82.31370ø,447.249,13965550.864,1264329.793,556.232,7.461,11:10:42 18 Feb 2009,30643.261,10717.918,7986.730,0.119,0.132,0.006,2.756,1.851,2.042,1,7
1234,LR,+38.45139ø,-82.31367ø,447.317,13965577.134,1264338.964,556.299,7.461,11:10:43 18 Feb 2009,30649.790,10735.315,8007.451,0.101,0.111,0.007,2.756,1.851,2.042,1,7
1235,LR,+38.45146ø,-82.31364ø,447.409,13965603.639,1264348.201,556.392,7.461,11:10:44 18 Feb 2009,30656.365,10752.846,8028.372,0.111,0.122,0.006,2.756,1.851,2.042,1,7
1236,LR,+38.45153ø,-82.31361ø,447.483,13965630.251,1264357.494,556.465,7.461,11:10:45 18 Feb 2009,30662.983,10770.466,8049.365,0.100,0.110,0.006,2.756,1.851,2.042,1,7
1237,LR,+38.45161ø,-82.31358ø,447.538,13965656.885,1264366.760,556.521,7.461,11:10:46 18 Feb 2009,30669.570,10788.110,8070.364,0.122,0.135,0.005,2.756,1.851,2.042,1,7
1238,LR,+38.45168ø,-82.31355ø,447.601,13965683.193,1264375.973,556.585,7.461,11:10:47 18 Feb 2009,30676.137,10805.539,8091.113,0.124,0.137,0.007,2.756,1.851,2.042,1,7
1239,LR,+38.45175ø,-82.31352ø,447.625,13965709.204,1264385.072,556.609,7.461,11:10:48 18 Feb 2009,30682.616,10822.800,8111.602,0.108,0.119,0.007,2.756,1.852,2.042,1,7
1240,LR,+38.45182ø,-82.31349ø,447.684,13965735.261,1264394.200,556.668,7.461,11:10:49 18 Feb 2009,30689.122,10840.067,8132.150,0.141,0.155,0.006,2.756,1.852,2.042,1,7
1241,LR,+38.45189ø,-82.31346ø,447.734,13965761.343,1264403.379,556.717,7.461,11:10:50 18 Feb 2009,30695.676,10857.363,8152.712,0.139,0.153,0.008,2.756,1.852,2.042,1,7
1242,LR,+38.45197ø,-82.31343ø,447.794,13965787.495,1264412.582,556.778,7.461,11:10:51 18 Feb 2009,30702.248,10874.697,8173.336,0.117,0.129,0.008,2.756,1.852,2.042,1,7
1243,LR,+38.45204ø,-82.31340ø,447.867,13965813.744,1264421.717,556.850,7.461,11:10:52 18 Feb 2009,30708.745,10892.073,8194.043,0.117,0.129,0.006,2.756,1.852,2.042,1,7
1244,LR,+38.45211ø,-82.31336ø,447.948,13965839.993,1264430.899,556.932,7.461,11:10:53 18 Feb 2009,30715.289,10909.447,8214.756,0.116,0.128,0.006,2.757,1.852,2.042,1,7
1245,LR,+38.45218ø,-82.31333ø,447.970,13965866.324,1264440.105,556.954,7.461,11:10:54 18 Feb 2009,30721.843,10926.922,8235.496,0.107,0.117,0.006,2.757,1.852,2.042,1,7
1246,LR,+38.45226ø,-82.31330ø,448.078,13965892.681,1264449.290,557.062,7.461,11:10:55 18 Feb 2009,30728.382,10944.343,8256.310,0.102,0.112,0.006,2.757,1.852,2.041,1,7
1247,LR,+38.45233ø,-82.31327ø,448.111,13965919.090,1264458.484,557.096,7.461,11:10:56 18 Feb 2009,30734.917,10961.856,8277.118,0.126,0.139,0.006,2.757,1.852,2.041,1,7
1248,LR,+38.45240ø,-82.31324ø,448.191,13965945.505,1264467.698,557.176,7.461,11:10:57 18 Feb 2009,30741.476,10979.338,8297.960,0.090,0.099,0.007,2.757,1.853,2.041,1,7
1249,LR,+38.45248ø,-82.31321ø,448.229,13965971.936,1264476.935,557.214,7.461,11:10:58 18 Feb 2009,30748.052,10996.867,8318.789,0.102,0.112,0.005,2.757,1.853,2.041,1,7
1250,LR,+38.45255ø,-82.31318ø,448.269,13965998.361,1264486.199,557.254,7.461,11:10:59 18 Feb 2009,30754.656,11014.393,8339.614,0.097,0.107,0.006,2.757,1.853,2.041,1,7
1251,LR,+38.45262ø,-82.31315ø,448.336,13966024.784,1264495.425,557.321,7.461,11:11:00 18 Feb 2009,30761.225,11031.894,8360.455,0.094,0.103,0.005,2.757,1.853,2.041,1,7
1252,LR,+38.45269ø,-82.31312ø,448.409,13966051.136,1264504.667,557.394,7.461,11:11:01 18 Feb 2009,30767.818,11049.347,8381.243,0.087,0.096,0.005,2.757,1.853,2.041,1,7
1253,LR,+38.45277ø,-82.31309ø,448.493,13966077.322,1264513.789,557.478,7.461,11:11:02 18 Feb 2009,30774.308,11066.673,8401.907,0.083,0.091,0.005,2.757,1.853,2.041,1,7
1254,LR,+38.45284ø,-82.31306ø,448.598,13966103.318,1264522.853,557.584,7.461,11:11:03 18 Feb 2009,30780.763,11083.857,8422.436,0.084,0.092,0.005,2.757,1.853,2.041,1,7
1255,LR,+38.45291ø,-82.31303ø,448.697,13966129.213,1264531.895,557.683,7.461,11:11:04 18 Feb 2009,30787.204,11100.981,8442.880,0.075,0.082,0.005,2.757,1.853,2.041,1,7
1256,LR,+38.45298ø,-82.31300ø,448.775,13966154.958,1264540.894,557.761,7.461,11:11:05 18 Feb 2009,30793.615,11118.023,8463.194,0.073,0.081,0.004,2.757,1.853,2.041,1,7
1257,LR,+38.45305ø,-82.31297ø,448.854,13966180.594,1264549.855,557.840,7.461,11:11:06 18 Feb 2009,30800.000,11134.992,8483.422,0.076,0.084,0.004,2.757,1.854,2.041,1,7
